File	Lemma	Sense_Id	ExampLineNo	Annotator1	WNOffset1	POS1	Annotator2	WNOffset2	POS2	FinalWNOffset
4808-zuo.xml	做	1	8	9	02566500	v	8	02448714	v	02566500
4808-zuo.xml	做	1	9	4	01624592	v	11	00557932	v	01624592
4808-zuo.xml	做	1	10	11	01668067	v	5	01624592	v	01668067
4808-zuo.xml	做	10	130	8	01716563	v	11	02531751	v	02531751
4808-zuo.xml	做	11	143	5	02566500	v	13	01620211	v	02566500
4808-zuo.xml	做	11	144	9	02566500	v	8	02566500	v	02566500
4808-zuo.xml	做	11	145	13	02566500	v	7	02344167	v	02344167
4808-zuo.xml	做	11	146	5	01716563	v	10	02566500	v	01716563
4808-zuo.xml	做	11	147	13	02380222	v	8	02566500	v	02380222
4808-zuo.xml	做	11	149	13	01759660	v	5	00732743	v	00732743
4808-zuo.xml	做	13	175	5	00120124	v	11	02448714	v	02448714
4808-zuo.xml	做	14	188	7	00083562	v	13	01716563	v	00083562
4808-zuo.xml	做	2	23	13	01759660	v	5	01620211	v	01759660
4808-zuo.xml	做	2	24	13	01620211	v	4	01716563	v	01716563
4808-zuo.xml	做	3	37	8	02567910	v	9	02566500	v	02567910
4808-zuo.xml	做	3	38	5	00485097	v	11	01716563	v	01716563
4808-zuo.xml	做	3	39	13	02566500	v	8	02566500	v	02566500
4808-zuo.xml	做	5	65	8	02622439	v	11	01097629	v	01097629
4808-zuo.xml	做	6	78	11	02676679	v	8	02676679	v	02676679
4808-zuo.xml	做	7	91	8	00012260	v	9	02622439	v	00012260
4808-zuo.xml	做	8	104	13	01620211	v	5	02589006	v	01620211
4808-zuo.xml	做	9	117	9	02566500	v	5	00010428	v	00010428
4815-zuo.xml	作	1	8	13	00991634	v	8	01759660	v	00991634
4815-zuo.xml	作	1	9	5	02566500	v	9	02566500	v	02566500
4815-zuo.xml	作	10	130	13	01716563	v	8	02566500	v	01716563
4815-zuo.xml	作	11	143	4	01620211	v	11	01702148	v	01702148
4815-zuo.xml	作	2	22	10	02632685	v	8	01097629	v	01097629
4815-zuo.xml	作	3	35	8	02566500	v	10	01759660	v	01759660
4815-zuo.xml	作	3	36	9	02566500	v	5	02566500	v	02566500
4815-zuo.xml	作	3	37	10	02566500	v	4	02566500	v	02566500
4815-zuo.xml	作	3	38	5	00732743	v	11	01759660	v	00732743
4815-zuo.xml	作	4	51	8	02676679	v	10	02677402	v	02676679
4815-zuo.xml	作	5	64	10	02566500	v	7	02619310	v	02566500
4815-zuo.xml	作	6	77	11	01709353	v	8	01709353	v	01709353
4815-zuo.xml	作	6	78	4	01624592	v	11	01624592	v	01624592
4815-zuo.xml	作	7	91	4	01716563	v	9	01620211	v	01716563
4815-zuo.xml	作	8	104	7	02122725	v	11	02112480	v	02112480
4815-zuo.xml	作	9	117	4	02632685	v	13	02161530	v	02161530
4822-zuo-wei.xml	作为	1	8	10	02677402	v	4	02676679	v	02677402
4822-zuo-wei.xml	作为	1	9	8	02676679	v	10	02610777	v	02676679
4822-zuo-wei.xml	作为	1	10	13	00652816	v	5	00691692	v	00691692
4822-zuo-wei.xml	作为	1	12	13	02676679	v	4	02610777	v	02676679
4822-zuo-wei.xml	作为	1	13	11	02676679	v	8	02677402	v	02676679
4822-zuo-wei.xml	作为	1	14	11	02676679	v	8	02676679	v	02676679
4822-zuo-wei.xml	作为	2	27	5	02661230	v	10	02677402	v	02677402
4822-zuo-wei.xml	作为	2	28	8	02676679	v	13	02676679	v	02676679
4822-zuo-wei.xml	作为	2	29	7	02677402	v	10	02677402	v	02677402
4822-zuo-wei.xml	作为	3	42	7	00035910	n	13	00035910	n	00035910
4825-zuo.xml	坐	1	8	8	01545905	v	13	01545905	v	01545905
4825-zuo.xml	坐	1	9	10	01545905	v	8	01545905	v	01545905
4825-zuo.xml	坐	2	22	4	01846632	v	13	01846632	v	01846632
4825-zuo.xml	坐	3	35	9	01545905	v	8	01545905	v	01545905
4825-zuo.xml	坐	4	48	10	01545905	v	4	02697056	v	01545905
4825-zuo.xml	坐	4	49	11	01545905	v	4	01545905	v	01545905
4825-zuo.xml	坐	5	62	11	02500005	v	4	01545905	v	02500005
4865-nian.xml	念	1	8	5	00608800	v	13	00608800	v	00608800
4865-nian.xml	念	1	9	5	02618797	v	11	02393052	v	02618797
4865-nian.xml	念	2	22	8	02618797	v	13	00608800	v	00608800
4865-nian.xml	念	2	23	8	00608800	v	9	02392628	v	00608800
4865-nian.xml	念	3	36	5	02618797	v	9	00608800	v	00608800
4865-nian.xml	念	4	49	8	00952463	v	10	00905339	v	00952463
4865-nian.xml	念	5	62	8	00626756	v	11	00628065	v	00628065
4865-nian.xml	念	5	63	7	00628065	v	9	00626756	v	00628065
4865-nian.xml	念	5	64	10	00628065	v	4	00628065	v	00628065
4865-nian.xml	念	5	65	11	00628065	v	8	00601387	v	00628065
4865-nian.xml	念	6	78	7	00608800	v	13	00608800	v	00608800
4872-chang.xml	唱	1	8	10	01734912	v	5	01734912	v	01734912
4872-chang.xml	唱	1	9	10	01734912	v	7	01733312	v	01733312
4872-chang.xml	唱	1	10	10	02727159	v	5	01734912	v	01734912
4879-gai.xml	改	1	8	5	01854282	v	11	00551194	v	01854282
4879-gai.xml	改	1	9	10	00109468	v	4	00380830	v	00380830
4879-gai.xml	改	1	10	13	00122978	v	4	00122978	v	00122978
4879-gai.xml	改	1	11	11	00126072	v	5	00126072	v	00126072
4879-gai.xml	改	1	12	13	00109468	v	7	00122978	v	00109468
4879-gai.xml	改	1	13	10	00126072	v	7	00126072	v	00126072
4879-gai.xml	改	1	14	13	00200023	v	8	00200023	v	00200023
4883-lao.xml	老	1	8	8	01648062	adj	11	01648062	adj	01648062
4883-lao.xml	老	1	9	10	01648062	adj	5	01648062	adj	01648062
4884-yan.xml	演	1	8	11	01723161	v	5	01723780	v	01723161
4884-yan.xml	演	1	9	11	01723780	v	4	01723161	v	01723780
4884-yan.xml	演	1	10	11	01720741	v	5	00975088	v	00975088
4884-yan.xml	演	2	23	4	01723161	v	11	01723161	v	01723161
4884-yan.xml	演	3	36	13	00343635	v	8	02377696	v	02377696
4892-shao.xml	烧	1	8	4	00378713	v	13	00378713	v	00378713
4892-shao.xml	烧	1	9	4	00379335	v	13	00379335	v	00379335
4892-shao.xml	烧	1	10	11	02774832	v	8	02774832	v	02774832
4892-shao.xml	烧	2	23	5	02768426	v	11	02768426	v	02768426
4892-shao.xml	烧	3	36	5	02768426	v	11	02768426	v	02768426
4892-shao.xml	烧	4	49	7	01669533	v	11	01668067	v	01668067
4892-shao.xml	烧	5	62	8	00377673	v	9	00379335	v	00377673
4892-shao.xml	烧	6	75	10	02768426	v	4	02768426	v	02768426
4892-shao.xml	烧	7	88	13	00323648	v	7	01668067	v	01668067
4896-ci.xml	似	1	8	4	01412553	adj	10	01413463	adj	01413463
4896-ci.xml	似	1	9	10	01413463	adj	4	01413463	adj	01413463
4896-ci.xml	似	1	10	11	01413463	adj	5	00070003	adv	01413463
4896-ci.xml	似	1	11	13	02139137	v	7	00040353	adv	02139137
4896-ci.xml	似	1	12	7	01413463	adj	10	02671359	v	02671359
4896-ci.xml	似	1	13	13	02139137	v	8	02137900	v	02137900
4896-ci.xml	似	1	14	7	01412553	adj	13	01412553	adj	01412553
4898-dong.xml	动	1	8	13	02542223	v	4	00137133	v	00137133
4898-dong.xml	动	1	9	10	02372362	v	8	01161188	v	01161188
4898-dong.xml	动	1	11	9	01839438	v	4	00014542	v	00014542
4898-dong.xml	动	1	12	13	00126072	v	5	00998147	v	00998147
4904-diao.xml	掉	1	8	8	01544585	v	11	01544585	v	01544585
4904-diao.xml	掉	1	9	4	00151509	v	10	00151509	v	00151509
4916-luo.xml	落	1	8	9	01976312	v	5	01976312	v	01976312
4916-luo.xml	落	2	21	13	01975617	v	4	01971380	v	01971380
4916-luo.xml	落	2	22	10	00150596	v	7	02711540	v	02711540
4916-luo.xml	落	3	35	13	00814205	adj	4	02001894	v	02001894
4916-luo.xml	落	4	48	9	02019914	v	5	02019914	v	02019914
4920-da.xml	搭	1	8	13	01846632	v	8	01846632	v	01846632
4920-da.xml	搭	2	21	7	00457695	v	10	01545307	v	01545307
4920-da.xml	搭	3	34	10	01658171	v	4	01658171	v	01658171
4924-gui.xml	贵	2	21	5	05148469	n	13	01278672	adj	05148469
4926-hua.xml	画	1	8	13	01694189	v	5	01688794	v	01694189
4926-hua.xml	画	1	9	4	01688794	v	10	01694189	v	01694189
4926-hua.xml	画	1	10	8	01694189	v	9	01450719	v	01694189
4931-re.xml	热	1	8	11	00980563	adj	8	00033190	adj	00033190
4931-re.xml	热	2	21	7	01821123	adj	13	01821869	adj	01821869
4931-re.xml	热	2	22	8	07526619	n	9	14512397	n	07526619
4931-re.xml	热	3	35	13	01467633	adj	4	01834134	v	01467633
4931-re.xml	热	3	36	10	01345290	adj	7	00221335	adv	00221335
4931-re.xml	热	3	37	5	01250274	adj	13	01259404	adj	01259404
4931-re.xml	热	4	50	8	11486442	n	9	11486442	n	11486442
4931-re.xml	热	5	63	13	01250274	adj	8	02825392	adj	01250274
4931-re.xml	热	6	76	13	01250274	adj	8	01250274	adj	01250274
4931-re.xml	热	6	77	7	01250274	adj	10	01250274	adj	01250274
4931-re.xml	热	6	78	9	01250274	adj	7	01250274	adj	01250274
4931-re.xml	热	7	91	9	00723968	adj	8	01250274	adj	01250274
4936-xiang-yao.xml	想要	1	8	4	01829179	v	11	01829179	v	01829179
4936-xiang-yao.xml	想要	1	9	4	01829179	v	10	01829179	v	01829179
4944-ren.xml	忍	1	8	5	00670017	v	10	00670017	v	00670017
4944-ren.xml	忍	1	9	9	00670017	v	5	00670017	v	00670017
4944-ren.xml	忍	2	22	10	02732039	v	8	00233707	v	00233707
4944-ren.xml	忍	3	35	13	00670017	v	4	00670017	v	00670017
4954-ding.xml	订	1	8	5	02503969	v	11	02503969	v	02503969
4954-ding.xml	订	2	21	4	00701581	v	10	00667394	v	00701581
4954-ding.xml	订	3	34	10	01020937	v	4	01065210	v	01065210
4962-kang.xml	抗	1	8	8	01093838	v	9	01119003	v	01093838
5017-zhui.xml	追	1	8	7	02005890	v	10	01320193	v	01320193
5017-zhui.xml	追	1	9	10	02540759	v	7	02540759	v	02540759
5017-zhui.xml	追	1	10	10	02005890	v	8	02005890	v	02005890
5017-zhui.xml	追	2	23	9	01320193	v	4	00118572	v	01320193
5019-tie.xml	贴	1	8	7	01334887	v	10	01359453	v	01334887
5019-tie.xml	贴	1	9	5	01334887	v	13	01334887	v	01334887
5019-tie.xml	贴	1	10	4	01617485	v	13	00993715	v	00993715
5019-tie.xml	贴	1	11	11	01359453	v	8	01334887	v	01334887
5019-tie.xml	贴	2	24	10	01208838	v	8	01223449	v	01223449
5021-han.xml	喊	1	8	8	00754770	v	10	00914426	v	00914426
5021-han.xml	喊	1	9	9	01051609	v	7	00914001	v	00914001
5021-han.xml	喊	2	22	8	00915018	v	9	00914426	v	00915018
5021-han.xml	喊	2	23	13	00914426	v	5	00914001	v	00914001
5021-han.xml	喊	2	24	5	00914001	v	11	00915018	v	00914001
5021-han.xml	喊	3	37	7	00977616	v	11	02607453	v	00977616
5021-han.xml	喊	4	50	10	00914001	v	5	00943597	v	00943597
5021-han.xml	喊	4	51	13	00914426	v	7	00915018	v	00914426
5023-xian.xml	嫌	1	8	8	00691086	v	9	00850387	v	00850387
5023-xian.xml	嫌	1	9	8	00691086	v	11	00909100	v	00909100
5023-xian.xml	嫌	1	10	13	01780648	v	4	01780648	v	01780648
5023-xian.xml	嫌	1	11	11	01780648	v	8	00691086	v	01780648
5023-xian.xml	嫌	2	27	13	01771015	v	4	01780648	v	01771015
5023-xian.xml	嫌	2	28	8	00691086	v	11	01778720	v	01778720
5035-ji.xml	急	2	23	11	02554590	v	7	00460453	v	00460453
5035-ji.xml	急	3	37	4	00979699	adj	10	00983053	adj	00979699
5035-ji.xml	急	4	50	8	02465209	adj	13	00814817	adj	02465209
5035-ji.xml	急	5	63	13	02465209	adj	5	00815105	adj	02465209
5047-hun.xml	混	1	9	4	00395719	v	10	00395719	v	00395719
5047-hun.xml	混	1	10	11	00395719	v	7	00395719	v	00395719
5047-hun.xml	混	2	24	4	02423786	v	13	01317993	v	02423786
5047-hun.xml	混	2	25	4	02622766	v	11	02622766	v	02622766
5047-hun.xml	混	3	38	11	01660937	v	8	00395719	v	01660937
5049-dian.xml	点	1	8	10	02765572	v	7	00292635	v	00292635
5049-dian.xml	点	2	21	9	01496967	v	7	01534786	v	01496967
5049-dian.xml	点	3	34	13	01208838	v	8	01208838	v	01208838
5049-dian.xml	点	4	47	13	01232805	v	5	00034050	adv	00034050
5049-dian.xml	点	5	60	5	00747485	v	10	00747485	v	00747485
5050-yao.xml	邀	1	8	10	02389828	v	4	01472399	v	02389828
5068-guai.xml	怪	1	8	10	00844217	v	5	00844217	v	00844217
5068-guai.xml	怪	1	9	9	00844217	v	7	00844217	v	00844217
5068-guai.xml	怪	2	22	10	00970318	adj	7	00970318	adj	00970318
5070-xi.xml	细	1	8	11	02422827	adj	4	02422827	adj	02422827
5071-huai.xml	怀	1	8	5	01777051	v	9	01636885	v	01777051
5092-nong.xml	弄	1	8	13	01620211	v	4	06704187	n	01620211
5092-nong.xml	弄	2	21	8	00855832	v	10	00854188	v	00855832
5092-nong.xml	弄	3	34	5	02566500	v	11	00591636	v	00591636
5092-nong.xml	弄	4	47	9	00120124	v	8	01620211	v	01620211
5097-fei.xml	废	1	8	13	02432181	v	4	02432181	v	02432181
5099-ya-zhi.xml	压制	1	8	13	00463047	v	7	00463047	v	00463047
5099-ya-zhi.xml	压制	1	9	7	00463047	v	10	00463047	v	00463047
5099-ya-zhi.xml	压制	2	22	10	01362613	adj	8	04006350	n	01362613
5099-ya-zhi.xml	压制	2	23	10	01757913	v	7	01757913	v	01757913
5099-ya-zhi.xml	压制	3	36	10	01393270	v	5	01391983	v	01391983
5104-tou.xml	透	1	8	7	02147756	v	13	02147756	v	02147756
5104-tou.xml	透	2	21	4	00008423	adv	10	00057795	adv	00057795
5110-chao.xml	吵	1	8	8	00777201	v	9	00775477	v	00775477
5110-chao.xml	吵	2	21	9	02412468	v	8	00776686	v	00776686
5110-chao.xml	吵	3	34	11	01926330	adj	8	01926330	adj	01926330
5120-luan.xml	乱	1	8	11	01660937	v	4	00623406	v	00623406
5120-luan.xml	乱	1	9	4	02399137	adj	10	02399137	adj	02399137
5178-jie.xml	结	1	9	7	02208144	v	9	00249545	v	02208144
5186-gun.xml	滚	1	8	13	00054345	v	4	00158192	v	00158192
5225-li.xml	理	1	8	9	02517217	v	8	02517217	v	02517217
5225-li.xml	理	1	9	5	02441196	v	10	02441196	v	02441196
5225-li.xml	理	2	22	11	01826886	v	5	01826886	v	01826886
5225-li.xml	理	3	35	9	00037291	v	7	00562167	v	00037291
5236-tou.xml	偷	1	8	7	02326737	v	9	01875972	v	02326737
5236-tou.xml	偷	1	9	8	02326737	v	9	02326737	v	02326737
5236-tou.xml	偷	1	10	13	02326737	v	8	02326737	v	02326737
5243-tan.xml	探	1	8	4	00649877	v	10	00649877	v	00649877
5270-da-dao.xml	打到	1	8	9	01407698	v	8	01238728	v	01238728
5270-da-dao.xml	打到	1	9	13	01104324	v	5	01412877	v	01104324
5270-da-dao.xml	打到	2	22	11	01114241	v	5	02010848	v	01114241
5270-da-dao.xml	打到	3	35	8	01238728	v	10	01238728	v	01238728
5318-jue.xml	觉	1	8	5	01775456	v	10	01775456	v	01775456
5318-jue.xml	觉	1	9	4	00717144	v	11	00691086	v	00717144
5398-hui.xml	挥	1	8	4	01449520	v	10	01043287	v	01449520
5398-hui.xml	挥	1	9	9	01043287	v	7	01449520	v	01449520
5398-hui.xml	挥	1	10	10	02092012	v	7	01043287	v	02092012
5398-hui.xml	挥	2	23	10	02355171	v	7	01043287	v	02355171
5417-zuo-you.xml	左右	1	8	11	00702806	v	5	00702806	v	00702806
5417-zuo-you.xml	左右	1	9	9	00702806	v	5	02542223	v	02542223
5419-pei.xml	配	1	8	7	02663315	v	9	02663315	v	02663315
5419-pei.xml	配	1	9	5	01757273	v	13	00395719	v	00395719
5419-pei.xml	配	1	10	10	01295488	v	4	00457695	v	01295488
5419-pei.xml	配	2	23	8	00456874	v	13	00654571	v	00654571
5430-gua.xml	刮	1	8	10	00037291	v	7	00037291	v	00037291
5430-gua.xml	刮	1	9	7	01311803	v	9	01311803	v	01311803
5430-gua.xml	刮	2	22	9	00837162	n	8	02775199	v	02775199
5430-gua.xml	刮	3	35	10	01419525	v	8	01419525	v	01419525
5465-kao-jin.xml	靠近	1	8	4	00448955	adj	10	00448955	adj	00448955
5465-kao-jin.xml	靠近	2	21	10	02057865	v	4	02057865	v	02057865
5474-xian.xml	显	1	8	8	02137900	v	9	02137900	v	02137900
5474-xian.xml	显	1	9	8	02137900	v	9	02153218	v	02137900
5491-jian.xml	剪	1	8	4	01555301	v	10	01555301	v	01555301
5491-jian.xml	剪	1	9	13	01758545	v	5	01670612	v	01758545
5491-jian.xml	剪	1	10	11	01758545	v	4	01555301	v	01758545
5496-hua.xml	化	1	8	8	00551194	v	10	00145958	v	00145958
5496-hua.xml	化	1	9	5	00384213	v	11	00126072	v	00126072
5502-chu.xml	除	1	8	13	00173351	v	8	00173351	v	00173351
5509-chou.xml	抽	1	8	7	02298109	v	11	02316367	v	02316367
5509-chou.xml	抽	1	9	11	01857296	v	8	01857055	v	01857055
5552-lai.xml	赖	1	8	11	00714537	v	5	02669926	v	02669926
5573-ran.xml	然	1	8	13	02070074	adj	4	00147962	adv	00147962
5577-na.xml	纳	1	8	7	02256551	v	11	02256551	v	02256551
5577-na.xml	纳	2	21	8	01824240	v	11	01824240	v	01824240
5595-hou.xml	厚	2	21	8	02419189	adj	13	02419189	adj	02419189
5654-nao.xml	闹	2	21	8	00521099	v	10	00521099	v	00521099
5654-nao.xml	闹	3	34	5	01092746	v	10	00776389	v	00776389
5661-zhi.xml	直	1	8	7	02318575	adj	11	02318575	adj	02318575
5661-zhi.xml	直	2	21	13	02039626	v	5	01986058	v	02039626
5703-lie.xml	烈	1	8	13	02521586	adj	5	01513206	adj	02521586
5758-chong.xml	冲	1	8	9	02065423	v	8	01947577	v	01947577
5799-ku.xml	苦	1	8	4	01153708	adj	10	01798679	v	01798679
5799-ku.xml	苦	1	9	10	02444782	adj	5	00748528	adj	00748528
5803-wo.xml	窝	1	8	5	00117793	v	11	02031458	v	02031458
5810-tuo.xml	托	1	8	4	02354208	v	9	00754770	v	00754770
5810-tuo.xml	托	1	9	9	00930591	v	4	02354208	v	00930591
5810-tuo.xml	托	2	22	13	00714537	v	8	01161188	v	00714537
5838-gan.xml	甘	1	8	7	02575716	adj	9	02575716	adj	02575716
5838-gan.xml	甘	1	9	4	02575716	adj	13	00306669	adv	02575716
6014-jiao-dai.xml	交待	1	8	9	00902866	v	7	01067478	v	00902866
6014-jiao-dai.xml	交待	1	9	4	00941308	v	11	00941308	v	00941308
6028-qian.xml	浅	1	8	10	00694973	adj	7	00694973	adj	00694973
6067-qie-ge.xml	切割	1	8	8	01555301	v	9	01555301	v	01555301
6067-qie-ge.xml	切割	2	21	5	01555301	v	9	01555301	v	01555301
6142-leng.xml	冷	1	8	13	01254201	adj	5	01254201	adj	01254201
6144-lian.xml	连	1	8	9	01357376	v	5	00715072	v	00715072
6144-lian.xml	连	2	21	5	02710788	v	9	02685709	v	02710788
6202-tao.xml	套	1	8	11	01161188	v	5	01161188	v	01161188
6202-tao.xml	套	2	21	10	02566249	v	7	01330498	v	02566249
6205-hang.xml	夯	1	8	4	01390440	v	13	01577402	v	01577402
6206-zhe.xml	折	1	8	11	00335806	v	7	01262022	v	00335806
6206-zhe.xml	折	2	21	13	01911251	v	4	01911251	v	01911251
6294-sui.xml	碎	1	8	10	00334996	v	8	00334996	v	00334996
6344-tuo.xml	脱	1	8	8	00050171	v	9	00049617	v	00050171
6344-tuo.xml	脱	2	21	11	02232269	v	4	02541123	v	02541123
6368-pu.xml	谱	1	8	13	01709353	v	4	01709353	v	01709353
6399-zhao.xml	照	1	8	10	00292206	v	4	01004785	v	01004785
6399-zhao.xml	照	1	9	7	00292635	v	13	02769698	v	02769698
6408-cheng.xml	撑	1	9	13	01219607	v	8	02712676	v	01219607
6664-kai-hua.xml	开花	1	8	4	00295007	v	10	00295007	v	00295007
6666-qiao.xml	巧	1	8	11	02387064	adj	8	02387064	adj	02387064
6666-qiao.xml	巧	2	21	5	00032846	adj	9	02234002	adj	02234002
6686-zhuang.xml	壮	1	8	10	00221295	v	5	00221295	v	00221295
6686-zhuang.xml	壮	1	9	11	02328781	adj	4	01210099	n	02328781
6742-jia-you.xml	加油	1	8	7	01148517	v	11	02536865	v	01148517
6742-jia-you.xml	加油	3	34	5	00860463	v	11	00860463	v	00860463
6747-shun.xml	顺	1	8	13	00068977	adv	7	02726024	v	02726024
6747-shun.xml	顺	1	9	9	01512745	adj	7	02339254	adj	01512745
6754-tun.xml	褪	1	8	11	00225077	v	8	00225077	v	00225077
6763-yan.xml	验	1	8	11	00922749	v	5	02538775	v	00922749
6819-ni.xml	腻	1	8	10	01811926	adj	4	01346048	adj	01346048
6819-ni.xml	腻	1	9	11	01346048	adj	7	01811926	adj	01811926
6829-jing.xml	净	1	8	13	01535377	v	4	01535377	v	01535377
6858-tao.xml	讨	1	8	9	02215637	v	8	01763987	v	02215637
6886-zheng.xml	蒸	1	8	5	00327955	v	11	00327955	v	00327955
6940-jing.xml	惊	1	8	13	02366035	adj	4	02366366	adj	02366366
6940-jing.xml	惊	1	9	4	01783082	v	13	00873067	v	01783082
7038-zhang.xml	掌	1	8	7	02445887	v	11	02445887	v	02445887
7159-zhao.xml	罩	1	8	5	01335412	v	11	01335412	v	01335412
7160-zhao.xml	招	1	8	9	02476750	v	4	02245101	v	02476750
7192-xiang.xml	香	1	8	13	01055947	adj	5	01056127	adj	01056127
7195-zai.xml	栽	1	8	13	01570056	v	5	01570056	v	01570056
7234-shi.xml	室	1	8	8	03847186	n	13	04112987	n	03847186
7401-ji.xml	济	1	8	9	00063866	v	8	00081834	v	00081834
7502-shuai.xml	摔	1	8	9	00336733	v	8	01501904	v	01501904
7550-chi.xml	斥	1	8	8	00828170	v	13	00826456	v	00826456
7596-bei.xml	备	1	8	10	00407168	v	5	00407168	v	00407168
7644-zai.xml	再	1	8	11	00343988	v	4	00343988	v	00343988
7708-xia.xml	夏	1	8	7	15262047	n	9	15262047	n	15262047
7721-chuan-zhen.xml	传真	1	8	4	01285124	adj	9	01947643	adj	01947643
7739-zhao.xml	召	1	8	9	00748704	v	8	00792796	v	00748704
7777-fang.xml	防	1	8	4	02455370	v	10	02455370	v	02455370
7787-ruo.xml	若	1	8	13	02139137	v	8	01412553	adj	02139137
7845-shen.xml	申	1	8	13	02503235	v	7	00909100	v	02503235
7849-shu.xml	书	1	8	4	01695555	v	9	06422547	n	01695555
7909-xun.xml	逊	1	8	13	01129296	adj	8	02348528	adj	02348528
7916-yan.xml	延	1	8	4	02691775	v	13	02648898	v	02691775
7966-kou.xml	扣	1	8	10	02500687	v	7	02500687	v	02500687
8020-gou.xml	构	1	8	8	01368252	v	11	01368252	v	01368252
8031-an.xml	安	1	8	11	01992472	v	5	01496967	v	01992472
8162-dai.xml	殆	1	8	4	00039019	adv	11	00073433	adv	00039019
8219-bing.xml	病	1	8	7	02552072	adj	9	02552072	adj	02552072
8237-tan.xml	摊	1	8	4	01582662	v	13	01582662	v	01582662
8253-pu.xml	扑	1	8	5	02767855	v	11	01571845	v	02767855
8265-wu.xml	舞	1	8	8	01835473	v	11	01712535	v	01835473
8279-hao.xml	豪	1	8	7	02007776	adj	11	00250587	adj	00250587
8294-yue.xml	约	1	8	7	01023638	v	13	00766267	v	01023638
8324-yi.xml	遗	1	8	10	02233837	v	7	02233837	v	02233837
8435-liao.xml	料	1	8	8	00721658	v	11	00721658	v	00721658
8472-gong.xml	工	1	8	7	02239996	adj	13	00709755	adj	00709755
8605-li.xml	利	1	8	5	00519475	v	9	00065107	adj	00519475
8612-pin.xml	品	1	8	10	02197438	v	5	02198420	v	02198420
8652-du.xml	独	1	8	11	14017633	n	4	01066082	adj	14017633
8663-ke.xml	科	1	8	8	02311442	v	11	00908688	v	00908688
8777-shi.xml	师	1	8	4	00599029	v	11	00599310	v	00599029
8840-xie.xml	歇	1	8	13	01864781	v	5	02686624	v	02686624
8868-pao.xml	泡	1	8	13	01668067	v	4	00328623	v	00328623
8907-dian.xml	电	1	8	9	03273701	n	5	02490724	v	02490724
8957-fu.xml	辅	1	8	11	02221492	v	8	02553283	v	02221492
9025-shi.xml	适	1	8	13	01024501	adj	7	02708690	v	02708690
9029-feng.xml	封	1	8	9	02452235	v	8	02268154	v	02452235
9142-an.xml	按	1	8	4	00233707	v	10	00233707	v	00233707
9212-gu.xml	孤	1	8	11	02258956	adj	5	02258956	adj	02258956
9214-da-da.xml	大大	1	8	8	01385012	adj	13	01385012	adj	01385012
9237-shi.xml	始	1	8	5	02614382	v	11	02685037	v	02685037
9239-ji-hui.xml	忌讳	1	8	11	02468933	v	4	02514626	v	02468933
9269-can.xml	残	1	8	8	01022875	adj	10	00091720	v	01022875
9302-ci.xml	慈	1	8	10	01375700	adj	5	01466898	adj	01375700
9363-hao.xml	号	1	8	8	01028104	v	11	02280210	v	01028104
9467-la-che.xml	拉扯	1	8	8	02107440	v	9	02441196	v	02441196
9477-tu.xml	图	1	8	13	02535833	v	8	00710367	v	02535833
9492-chao.xml	潮	1	8	7	02559590	adj	11	01057614	adj	01057614
9545-beng.xml	崩	1	8	9	01993067	v	5	02045722	v	02045722
9568-pi.xml	披	1	8	11	01275827	v	5	00047462	v	01275827
9619-meng.xml	猛	1	8	10	00091820	adv	8	00878730	adj	00091820
9679-zong.xml	纵	1	8	4	01236220	adj	13	02086193	v	02086193
9731-tui.xml	颓	1	8	11	02564004	adj	4	02412661	adj	02412661
9798-wang.xml	网	1	8	9	01368648	v	5	01368648	v	01368648
